iDQ 1.0,dCAQE 4.0.1,iProver v3.1 (CASC-27),HQS 2,DQBDD 1.1
,,,0.765793707,0.429520239
,,,0.769884864,0.430791069
,,,0.773842635,0.431435192
,,,0.773847527,0.43293144
,,,0.781655686,0.433302628
,,,0.785545471,0.434027721
,,,0.78590121,0.434285783
,,,0.790060148,0.4348207
,,,0.794408333,0.435076458
,,,0.797613295,0.436441716
,,,0.797713289,0.438224568
,,,0.797720499,0.438616991
,,,0.801238342,0.439283398
,,,0.801351258,0.44151851
,,,0.801443401,0.441586098
,,,0.809689826,0.442079778
,,,0.809726516,0.442231303
,,,0.813509542,0.442781716
,,,0.813992984,0.443111127
,,,0.81399892,0.443334645
,,,0.817690613,0.443712122
,,,0.821413952,0.444760849
,,,0.826388079,0.44561647
,,,0.830447726,0.446155476
,,,0.831830707,0.446306137
,,,0.83441164,0.446507339
,,,0.835870552,0.446739992
,,,0.837768518,0.446777421
,,,0.838429695,0.446836746
,,,0.83868952,0.447398648
,,,0.853407579,0.447478722
,,,0.853945386,0.448717916
,,,0.854383449,0.449466079
,,,0.856099371,0.450107872
,,,0.857878562,0.45016923
,,,0.86176905,0.450403083
,,,0.861804888,0.451035414
,,,0.861838357,0.451120817
,,,0.866792313,0.451577025
,,,0.873676174,0.452094269
,,,0.874041366,0.453102029
,,,0.876968425,0.453400346
,,,0.878041468,0.453880223
,,,0.889284933,0.454054138
,,,0.891426368,0.454126471
,,,0.893447143,0.454255348
,,,0.893657549,0.454355278
,,,0.894081241,0.454398361
,,,0.897962119,0.454918619
,,,0.898245306,0.454991518
,,,0.901268162,0.455233314
,,,0.901501455,0.455500914
,,,0.901938761,0.455548779
,,,0.902051963,0.456768579
,,,0.903611495,0.45746236
,,,0.905745259,0.457951676
,,,0.905781055,0.457963418
,,,0.913884182,0.458934176
,,,0.913943339,0.459164829
,,,0.917411457,0.45982626
,,,0.921915117,0.460425145
,,,0.923434457,0.461353185
,,,0.925881004,0.461424039
,,,0.926291539,0.461466496
,,,0.929713184,0.461689909
,,,0.933650446,0.462054212
,,,0.937481277,0.462356795
,,,0.937926119,0.462764133
,,,0.941787438,0.46316505
,,,0.945394354,0.463305575
,,,0.945395506,0.463514584
,,,0.951684801,0.46566738
,,,0.953490427,0.465897687
,,,0.953863868,0.4659952
,,,0.958136577,0.466021469
,,,0.961380912,0.46648859
,,,0.962032153,0.466664386
,,,0.965703356,0.466754377
,,,0.965745034,0.466837624
,,,0.965941829,0.466896595
,,,0.967674156,0.467045148
,,,0.970404814,0.467140783
,,,0.97387407,0.467394591
,,,0.973917694,0.467507284
,,,0.977643497,0.467574674
,,,0.981871373,0.468063411
,,,0.98389426,0.46946335
,,,0.98600405,0.469545796
,,,0.986118076,0.470621475
,,,0.993738032,0.470621519
,,,0.993833551,0.471397181
,,,0.994158759,0.473116121
,,,0.994295403,0.473932305
,,,0.997846532,0.473968403
,,,0.997919949,0.474049437
,,,0.99794645,0.474131589
,,,0.998642602,0.474271427
,,,1.002278178,0.474576118
,,,1.002380144,0.474916492
,,,1.002395601,0.475197235
,,,1.005880938,0.475605528
,,,1.009863266,0.475617338
,,,1.012960542,0.476170217
,,,1.021689138,0.477955155
,,,1.021996011,0.478921597
,,,1.023610229,0.479042719
,,,1.023769101,0.479104525
,,,1.026298543,0.479204624
,,,1.030530069,0.479253422
,,,1.032847043,0.479340927
,,,1.03795148,0.47962186
,,,1.038049148,0.480808731
,,,1.05005619,0.481390395
,,,1.057904582,0.482513563
,,,1.059144645,0.48251696
,,,1.061210712,0.482759272
,,,1.061982409,0.483041617
,,,1.06211665,0.483279054
,,,1.066019956,0.483379777
,,,1.069838147,0.483693516
,,,1.070390301,0.485180742
,,,1.07375605,0.485516172
,,,1.073922428,0.485820449
,,,1.078313461,0.486483213
,,,1.081479043,0.486793028
,,,1.082555568,0.486923298
,,,1.086047196,0.486941483
,,,1.086460712,0.487103082
,,,1.088217451,0.487332678
,,,1.089634717,0.48743675
,,,1.091391305,0.489013271
,,,1.09395272,0.49018794
,,,1.094292756,0.490487943
,,,1.095636133,0.490584348
,,,1.097971719,0.490686131
,,,1.098253127,0.491071797
,,,1.10178422,0.491556074
,,,1.103557578,0.492450441
,,,1.106351492,0.492625133
,,,1.108213419,0.492950592
,,,1.108354742,0.493049724
,,,1.111159919,0.494028959
,,,1.111743271,0.494089413
,,,1.113865469,0.49431458
,,,1.113868068,0.494415225
,,,1.118286583,0.494658079
,,,1.119628033,0.495130959
,,,1.120554737,0.495453149
,,,1.121472484,0.496032707
,,,1.133815176,0.496537561
,,,1.13393665,0.498132995
,,,1.134148683,0.498257071
,,,1.13480694,0.498434502
,,,1.14169182,0.498748937
,,,1.142552321,0.499110113
,,,1.149831268,0.499404109
,,,1.152419222,0.49946588
,,,1.153401809,0.500457224
,,,1.157546825,0.501017131
,,,1.157695556,0.501725939
,,,1.157741696,0.501741278
,,,1.158224782,0.502072438
,,,1.162040884,0.502099876
,,,1.162468018,0.502101719
,,,1.166054886,0.502252696
,,,1.170636768,0.502335083
,,,1.17080939,0.502362656
,,,1.174168527,0.502593497
,,,1.174449078,0.50268658
,,,1.177697716,0.502722519
,,,1.186853609,0.506242154
,,,1.190299156,0.506489107
,,,1.190641986,0.506881408
,,,1.190691898,0.506902933
,,,1.190858051,0.506915365
,,,1.191409057,0.506918202
,,,1.192132823,0.507258176
,,,1.193895902,0.507695737
,,,1.198012639,0.507831067
,,,1.198224873,0.508065961
,,,1.201865763,0.508564969
,,,1.202439088,0.508820084
,,,1.202686625,0.509150672
,,,1.206620546,0.509701803
,,,1.209838794,0.509807963
,,,1.218681314,0.510043199
,,,1.224144273,0.510113873
,,,1.224874237,0.510349008
,,,1.225720769,0.51035745
,,,1.225901883,0.510866582
,,,1.22681238,0.510998673
,,,1.229310981,0.511044606
,,,1.232088047,0.511167984
,,,1.237777493,0.511956132
,,,1.238132828,0.512576388
,,,1.242432493,0.513490077
,,,1.242639906,0.513848402
,,,1.245583263,0.514096613
,,,1.245872734,0.515457842
,,,1.246119013,0.515562446
,,,1.25424385,0.516592072
,,,1.254637093,0.517190774
,,,1.258488323,0.517210912
,,,1.262161012,0.517222192
,,,1.267333648,0.517280308
,,,1.270074981,0.517689704
,,,1.270354951,0.518171699
,,,1.273826281,0.518539964
,,,1.273873002,0.51911696
,,,1.274320525,0.519296831
,,,1.277752023,0.519380282
,,,1.292793312,0.519542178
,,,1.293949756,0.519992451
,,,1.294837508,0.520430422
,,,1.299416095,0.520915814
,,,1.303082897,0.521967472
,,,1.303481892,0.522237955
,,,1.306013755,0.522616505
,,,1.310185306,0.523491473
,,,1.31359924,0.526190522
,,,1.313889526,0.526242813
,,,1.314457778,0.526423247
,,,1.3197332,0.526455238
,,,1.320119877,0.526474792
,,,1.321515284,0.526594969
,,,1.321967079,0.527095545
,,,1.32212827,0.527320044
,,,1.322251987,0.527446374
,,,1.322394813,0.527467203
,,,1.322814367,0.528629557
,,,1.330080195,0.528730882
,,,1.334480195,0.529106714
,,,1.336137242,0.529152484
,,,1.346868506,0.529636739
,,,1.350166554,0.529938387
,,,1.355963606,0.53021916
,,,1.356684154,0.530271271
,,,1.361928313,0.530358287
,,,1.362175937,0.530408376
,,,1.367678508,0.530480292
,,,1.369947165,0.530580696
,,,1.374084485,0.530625837
,,,1.374195299,0.530731129
,,,1.374222642,0.530736998
,,,1.375012914,0.531049305
,,,1.378632301,0.531172235
,,,1.381638852,0.531580402
,,,1.382201282,0.532696694
,,,1.382314815,0.532820621
,,,1.386196391,0.532876078
,,,1.389786221,0.532990957
,,,1.390546841,0.533081729
,,,1.390727076,0.533159192
,,,1.394017544,0.533293893
,,,1.394454297,0.533961829
,,,1.394492421,0.534254573
,,,1.396364763,0.534275607
,,,1.400310745,0.534615379
,,,1.402759352,0.535175801
,,,1.409896575,0.53518521
,,,1.409992513,0.535430179
,,,1.413459374,0.53638223
,,,1.413747171,0.536493496
,,,1.41916086,0.536736247
,,,1.421830571,0.536776963
,,,1.426296277,0.537192222
,,,1.430535663,0.538135471
,,,1.4324883,0.538160717
,,,1.434293764,0.538773536
,,,1.437853124,0.539033983
,,,1.440029985,0.539076323
,,,1.442396647,0.539147483
,,,1.4549465,0.540538826
,,,1.455361854,0.541149656
,,,1.457745571,0.541254764
,,,1.458123059,0.541454859
,,,1.458401017,0.542324431
,,,1.45848881,0.542434223
,,,1.464966623,0.542437846
,,,1.473960037,0.542529607
,,,1.473975875,0.542549085
,,,1.474719531,0.543049538
,,,1.475517104,0.545175187
,,,1.477909331,0.545643707
,,,1.481916202,0.545660456
,,,1.482370375,0.545710536
,,,1.486284468,0.546051102
,,,1.490722624,0.546409728
,,,1.495267232,0.546577288
,,,1.497910464,0.5471687
,,,1.498820279,0.547260668
,,,1.502415339,0.547461548
,,,1.503024761,0.549704922
,,,1.510142771,0.55024683
,,,1.522668067,0.550422333
,,,1.526869426,0.550516018
,,,1.533854522,0.550579999
,,,1.534328565,0.550656235
,,,1.534981875,0.551253856
,,,1.537935727,0.55172531
,,,1.53886936,0.551769401
,,,1.540241677,0.552007895
,,,1.542785426,0.553086248
,,,1.545910432,0.553238868
,,,1.554379595,0.553370844
,,,1.558232958,0.553906233
,,,1.562534561,0.554002929
,,,1.562555048,0.554041209
,,,1.583264246,0.55426665
,,,1.583941723,0.554470638
,,,1.586420665,0.554680932
,,,1.587051228,0.555005726
,,,1.590450286,0.555158313
,,,1.590724974,0.555354061
,,,1.591290277,0.555436923
,,,1.594672212,0.555465016
,,,1.595106124,0.555842073
,,,1.596470968,0.557016646
,,,1.598311169,0.557527379
,,,1.60208926,0.558168683
,,,1.603174799,0.558191214
,,,1.604353421,0.55824373
,,,1.60680968,0.558475207
,,,1.614546656,0.558495586
,,,1.61883355,0.558513166
,,,1.620460952,0.558781081
,,,1.621921046,0.558838266
,,,1.622747661,0.55939528
,,,1.62695276,0.55968251
,,,1.63024989,0.560673454
,,,1.630618633,0.560814007
,,,1.634225939,0.561717647
,,,1.645986607,0.562519564
,,,1.652184821,0.562789506
,,,1.65415724,0.564764759
,,,1.656921661,0.565273108
,,,1.662738272,0.566145379
,,,1.666745635,0.56629478
,,,1.666846935,0.566302546
,,,1.670412522,0.56794607
,,,1.674138546,0.570570169
,,,1.674718352,0.570619484
,,,1.674793174,0.572299224
,,,1.679060423,0.573254276
,,,1.683424829,0.573295963
,,,1.690715058,0.574267129
,,,1.702458784,0.574342982
,,,1.702962689,0.57453166
,,,1.703183175,0.574675263
,,,1.710431755,0.574698376
,,,1.711022394,0.574716255
,,,1.714249897,0.577807648
,,,1.726707493,0.57799376
,,,1.730825322,0.578036689
,,,1.734998045,0.578258512
,,,1.738046138,0.578352997
,,,1.738789413,0.578436342
,,,1.743088388,0.578673484
,,,1.750817024,0.57893237
,,,1.750895958,0.579267957
,,,1.755171754,0.580191392
,,,1.755320083,0.582594255
,,,1.75860614,0.582788633
,,,1.76615524,0.582886416
,,,1.766513954,0.583345406
,,,1.770537845,0.583428802
,,,1.770591732,0.584357284
,,,1.77093875,0.585817636
,,,1.778429201,0.586001941
,,,1.784139834,0.586161437
,,,1.784646979,0.586216297
,,,1.790966597,0.58652914
,,,1.800638208,0.586965625
,,,1.802498988,0.587095607
,,,1.806927902,0.58713874
,,,1.807127956,0.587197562
,,,1.807449495,0.587217951
,,,1.82618005,0.587312133
,,,1.847163456,0.587860925
,,,1.850878564,0.588058102
,,,1.854399889,0.589839526
,,,1.858372092,0.590014107
,,,1.872746212,0.590430542
,,,1.875190691,0.593554881
,,,1.876341746,0.593628139
,,,1.890122952,0.593817664
,,,1.894434803,0.594446728
,,,1.89473161,0.594663369
,,,1.89518932,0.595004241
,,,1.895668484,0.595104616
,,,1.911183944,0.59518745
,,,1.914254246,0.595260236
,,,1.918945113,0.595634458
,,,1.919829741,0.595643092
,,,1.926857505,0.596732504
,,,1.930537664,0.598263642
,,,1.935945547,0.598292957
,,,1.9420081,0.598937814
,,,1.942549319,0.599027498
,,,1.943383025,0.601829574
,,,1.954875897,0.602499041
,,,1.958670117,0.602726601
,,,1.959066927,0.603284118
,,,1.962841534,0.603512384
,,,1.966245351,0.603571399
,,,1.966410581,0.60543899
,,,1.977085241,0.606448656
,,,1.983317427,0.606829396
,,,1.986495259,0.607297149
,,,1.991232836,0.609701336
,,,1.994229528,0.610147792
,,,1.994698947,0.610330199
,,,1.995027551,0.610483568
,,,2.002741009,0.610624638
,,,2.012810496,0.610725855
,,,2.019315603,0.611976129
,,,2.023504927,0.613585302
,,,2.043532062,0.614637713
,,,2.046979538,0.614690686
,,,2.046993376,0.614753328
,,,2.054566466,0.615252041
,,,2.066685754,0.616812251
,,,2.066812989,0.617583604
,,,2.066821186,0.617707064
,,,2.07093755,0.618443128
,,,2.090350817,0.619405092
,,,2.090659342,0.619646822
,,,2.098807129,0.621535555
,,,2.100678934,0.621633759
,,,2.103263586,0.621757966
,,,2.104707882,0.622060862
,,,2.119529587,0.623753378
,,,2.122745865,0.62557971
,,,2.130108204,0.626159476
,,,2.131902171,0.626546216
,,,2.13315309,0.626653724
,,,2.143475238,0.627174045
,,,2.147276956,0.627394971
,,,2.155425619,0.627766536
,,,2.159226238,0.627896591
,,,2.16323278,0.627969745
,,,2.166724392,0.63046151
,,,2.170998653,0.630617066
,,,2.178847122,0.630982904
,,,2.183241276,0.631617321
,,,2.190373492,0.632522078
,,,2.190481866,0.632806439
,,,2.198992275,0.634003153
,,,2.203066282,0.634173788
,,,2.207512593,0.634224515
,,,2.209255481,0.63458924
,,,2.21186361,0.635307054
,,,2.21513756,0.635647546
,,,2.231964467,0.63793815
,,,2.234376658,0.638099424
,,,2.249051487,0.638251991
,,,2.251076862,0.638690577
,,,2.254435935,0.638769146
,,,2.255278111,0.639423692
,,,2.255945269,0.639799625
,,,2.263010928,0.640550531
,,,2.266838807,0.640702751
,,,2.266935045,0.641395521
,,,2.27478725,0.642159534
,,,2.290928898,0.642184768
,,,2.303915652,0.642266222
,,,2.322782175,0.642328599
,,,2.323236061,0.644647473
,,,2.335295285,0.646035419
,,,2.339482173,0.646536116
,,,2.342850671,0.646619253
,,,2.34707419,0.647570679
,,,2.35678894,0.647605324
,,,2.364519695,0.647868728
,,,2.367554369,0.648177246
,,,2.382567023,0.648191373
,,,2.386676583,0.649473195
,,,2.392343772,0.650586476
,,,2.394938152,0.651270872
,,,2.398594274,0.651373341
,,,2.404953326,0.651418271
,,,2.40765894,0.653726037
,,,2.415602077,0.65399611
,,,2.418685756,0.654047417
,,,2.435312127,0.654656844
,,,2.435588671,0.655214619
,,,2.450942782,0.6552625
,,,2.454497962,0.655282366
,,,2.456903209,0.656472854
,,,2.466892166,0.657952059
,,,2.479427216,0.659286527
,,,2.489967012,0.661053115
,,,2.490810138,0.661252531
,,,2.495537077,0.662040848
,,,2.49712078,0.662890523
,,,2.499209654,0.662898799
,,,2.502949604,0.662914363
,,,2.50707064,0.663091821
,,,2.510530427,0.66323045
,,,2.523184944,0.663673636
,,,2.531165373,0.665787437
,,,2.54302883,0.666550691
,,,2.547058918,0.666855562
,,,2.55472765,0.667176678
,,,2.555622251,0.667718543
,,,2.563812701,0.668287524
,,,2.570077976,0.670520095
,,,2.579220926,0.670525994
,,,2.591641947,0.670606936
,,,2.603624416,0.671889035
,,,2.606481256,0.672479807
,,,2.607731581,0.673405336
,,,2.610624953,0.674674243
,,,2.611365604,0.675281379
,,,2.615359439,0.675474807
,,,2.631215624,0.677972225
,,,2.632001908,0.678209968
,,,2.63311584,0.678292519
,,,2.635253368,0.678506809
,,,2.639761319,0.679096152
,,,2.643342968,0.679192229
,,,2.647218766,0.679572454
,,,2.647554174,0.680820251
,,,2.647689858,0.680954191
,,,2.65119954,0.68210635
,,,2.65384036,0.682306486
,,,2.694698116,0.682892394
,,,2.698914144,0.683323639
,,,2.699475026,0.684520505
,,,2.743181551,0.685326303
,,,2.75942131,0.686961131
,,,2.763722094,0.689861091
,,,2.770400873,0.690750156
,,,2.771146862,0.69076186
,,,2.783236088,0.692492175
,,,2.787173728,0.693179078
,,,2.791276404,0.694069686
,,,2.795409785,0.694316184
,,,2.806886092,0.694477403
,,,2.80741709,0.695418595
,,,2.807850471,0.69777425
,,,2.819484042,0.698204051
,,,2.82067467,0.69903574
,,,2.847667933,0.699575457
,,,2.851333217,0.699661915
,,,2.855309961,0.700000923
,,,2.855753027,0.70203559
,,,2.859626686,0.702529643
,,,2.867338734,0.703516958
,,,2.867666313,0.70357393
,,,2.870978414,0.703645898
,,,2.87546024,0.704905851
,,,2.882722854,0.705282924
,,,2.890581078,0.706384082
,,,2.894847449,0.706647259
,,,2.895330586,0.706838603
,,,2.899335457,0.707009458
,,,2.900614553,0.707355937
,,,2.903417134,0.707406467
,,,2.904529017,0.707988261
,,,2.923685135,0.708141669
,,,2.92788016,0.7105695
,,,2.930822892,0.711525777
,,,2.931228473,0.712128129
,,,2.931425276,0.712711976
,,,2.932719754,0.71282892
,,,2.963575705,0.715743124
,,,2.963666675,0.716881537
,,,2.971806521,0.718067818
,,,2.991346702,0.718595763
,,,3.006889351,0.718832615
,,,3.007444464,0.719015933
,,,3.008158711,0.719579593
,,,3.035405001,0.719774419
,,,3.036937896,0.719825785
,,,3.043502837,0.720177018
,,,3.05149435,0.723246685
,,,3.055558503,0.725455293
,,,3.0635085,0.725723091
,,,3.063535272,0.725961935
,,,3.070583015,0.726404694
,,,3.079210884,0.726576271
,,,3.091455184,0.727305137
,,,3.091613293,0.727681211
,,,3.095471586,0.728391216
,,,3.095703017,0.728592318
,,,3.103453069,0.729257713
,,,3.11557116,0.730110387
,,,3.123658444,0.730482766
,,,3.123811085,0.730630754
,,,3.124152796,0.731513633
,,,3.139081942,0.733383743
,,,3.139600559,0.733473643
,,,3.141809488,0.733766792
,,,3.144031724,0.734793453
,,,3.183619939,0.737691033
,,,3.187512909,0.738690652
,,,3.191049237,0.739565246
,,,3.203631279,0.739722892
,,,3.20741823,0.741825624
,,,3.207575209,0.742942242
,,,3.208000125,0.743566586
,,,3.21127795,0.747404231
,,,3.215386918,0.74761046
,,,3.219343059,0.750864906
,,,3.219650945,0.751087583
,,,3.219696245,0.751139296
,,,3.227481588,0.751710445
,,,3.227527254,0.752903674
,,,3.251613464,0.754969517
,,,3.265120071,0.755598211
,,,3.267656055,0.755614088
,,,3.26964622,0.757754843
,,,3.271671395,0.758999389
,,,3.273184,0.761059281
,,,3.276184875,0.761329161
,,,3.283843826,0.762498606
,,,3.287548755,0.762882502
,,,3.291198093,0.765844009
,,,3.299975266,0.76719684
,,,3.300015971,0.767253238
,,,3.302939334,0.767315801
,,,3.31165907,0.767345272
,,,3.311890126,0.768840529
,,,3.319830862,0.76920513
,,,3.327522396,0.770048819
,,,3.33175412,0.771119699
,,,3.343451836,0.77164894
,,,3.343826893,0.774992706
,,,3.347665504,0.775657382
,,,3.352130828,0.776635539
,,,3.363379596,0.779051029
,,,3.384144322,0.779236635
,,,3.384179811,0.781913883
,,,3.38738949,0.782684058
,,,3.391639522,0.782922734
,,,3.399710781,0.783716184
,,,3.403023307,0.786454479
,,,3.403846047,0.787465635
,,,3.407236527,0.789312062
,,,3.408131385,0.79033986
,,,3.412020001,0.79345848
,,,3.417305211,0.79348556
,,,3.434965431,0.794538881
,,,3.435275753,0.795500857
,,,3.435816101,0.797776062
,,,3.456292792,0.798083744
,,,3.480786224,0.798948827
,,,3.488243472,0.800216503
,,,3.515835457,0.801429706
,,,3.523749962,0.802804202
,,,3.52798869,0.803524308
,,,3.531715712,0.803566579
,,,3.547601897,0.804386983
,,,3.559870673,0.807189358
,,,3.567268575,0.808749044
,,,3.568234752,0.809150567
,,,3.571921053,0.809292197
,,,3.575926142,0.811597044
,,,3.57597189,0.812162575
,,,3.575972529,0.813322287
,,,3.579844264,0.81441189
,,,3.580200216,0.814883023
,,,3.582340618,0.815940362
,,,3.582838457,0.818599978
,,,3.58408741,0.819320731
,,,3.592029192,0.819327901
,,,3.611943755,0.81942184
,,,3.628075769,0.823132514
,,,3.631926949,0.823620598
,,,3.638672597,0.826626571
,,,3.684019315,0.827213965
,,,3.722961695,0.827388723
,,,3.723469492,0.827814844
,,,3.731961373,0.827890193
,,,3.747827132,0.827963155
,,,3.751985361,0.830042718
,,,3.756105558,0.83057409
,,,3.759443078,0.830894714
,,,3.785045116,0.831471526
,,,3.792875473,0.833808219
,,,3.820838662,0.835509307
,,,3.844101728,0.837169069
,,,3.852600855,0.839553931
,,,3.863974664,0.840271942
,,,3.876089217,0.841984403
,,,3.879511375,0.843388064
,,,3.880654892,0.843651111
,,,3.884734135,0.843944971
,,,3.892324129,0.846522691
,,,3.900352664,0.846930567
,,,3.912252112,0.84698125
,,,3.920042352,0.847138097
,,,3.936155544,0.849142354
,,,3.960366935,0.852824752
,,,3.960627905,0.853819979
,,,3.979817698,0.856027643
,,,3.988107084,0.85719778
,,,3.988320479,0.857253525
,,,3.992509923,0.857506316
,,,3.999854482,0.858362113
,,,4.004162295,0.86172427
,,,4.008646948,0.863881065
,,,4.011097443,0.866639528
,,,4.024376281,0.867598783
,,,4.027305364,0.878541631
,,,4.028245677,0.878828507
,,,4.035609007,0.879301199
,,,4.036306296,0.881113042
,,,4.040219371,0.88136831
,,,4.056596219,0.883787064
,,,4.060189915,0.88456263
,,,4.066949113,0.891264723
,,,4.072436159,0.893522767
,,,4.080631386,0.897515469
,,,4.087919668,0.8988117
,,,4.092143906,0.899124427
,,,4.098904357,0.902342069
,,,4.115510894,0.902945678
,,,4.115567937,0.904997066
,,,4.140344427,0.909276551
,,,4.163589034,0.910650966
,,,4.166141923,0.915369665
,,,4.169898552,0.918654496
,,,4.201250051,0.918779575
,,,4.207904985,0.918892814
,,,4.212395677,0.921377999
,,,4.227933356,0.921723871
,,,4.244289824,0.92189052
,,,4.252088078,0.922658175
,,,4.252347191,0.923149929
,,,4.26029822,0.923489493
,,,4.263688962,0.923817069
,,,4.264033653,0.925547485
,,,4.271504198,0.927413081
,,,4.289935994,0.930303829
,,,4.34833793,0.931817067
,,,4.375936676,0.93261402
,,,4.376671922,0.932655999
,,,4.395956354,0.934707118
,,,4.399958163,0.938260536
,,,4.416683232,0.945502864
,,,4.460978122,0.945906909
,,,4.468476083,0.946882138
,,,4.484066015,0.947290044
,,,4.487841884,0.947876518
,,,4.489540226,0.949910559
,,,4.592851222,0.950091917
,,,4.613194267,0.954083749
,,,4.650745247,0.954278971
,,,4.681305397,0.955051615
,,,4.725528579,0.955492076
,,,4.744893836,0.956576032
,,,4.74494603,0.956816385
,,,4.745147852,0.958539763
,,,4.788677072,0.958553956
,,,4.829113843,0.969905086
,,,4.867884662,0.97083678
,,,4.888590573,0.971688708
,,,4.893191614,0.974453057
,,,4.902636815,0.974809157
,,,4.917187368,0.978961463
,,,4.934771259,0.979061292
,,,4.970443905,0.980864955
,,,4.97243805,0.982651198
,,,4.983341916,0.998447546
,,,4.994388482,0.999814911
,,,5.003615207,1.003115439
,,,5.040707634,1.007478345
,,,5.043575894,1.007732756
,,,5.052152094,1.008004264
,,,5.088326104,1.009712951
,,,5.096680521,1.010363203
,,,5.107803385,1.010483988
,,,5.117320512,1.018578005
,,,5.129104163,1.02011547
,,,5.140743959,1.021142059
,,,5.184087035,1.022496512
,,,5.18501536,1.023694944
,,,5.232687906,1.026502319
,,,5.237541288,1.032004522
,,,5.244066035,1.035382865
,,,5.244974109,1.040306204
,,,5.264489939,1.04120331
,,,5.288001203,1.042255505
,,,5.309674866,1.042804011
,,,5.31439643,1.043448737
,,,5.357140451,1.047547182
,,,5.369682466,1.048134019
,,,5.413451432,1.049422369
,,,5.424190507,1.050366935
,,,5.476531809,1.050678749
,,,5.480994039,1.055101004
,,,5.5133408,1.05837407
,,,5.529240559,1.059065279
,,,5.545146895,1.061433437
,,,5.553975618,1.061902544
,,,5.556905829,1.062703654
,,,5.565247004,1.064749283
,,,5.565478381,1.066238756
