HQS 2,DQBDD 1.1
15.95441746,1.522902469
1.190691898,1.967038761
13.53578221,50.32384653
2.870978414,2.585471231
113.7523631,14.15219939
13.73151419,3.902130162
0.901268162,14.73357348
108.5340797,1.782263796
1.374195299,4.58914138
900,4.250017945
9.744563862,2.023296903
900,0.999814911
51.712042,1.167341374
3.384179811,1.528337194
1.590724974,1.242987192
13.82779548,23.13189555
1.622747661,19.50837178
14.8084505,2.008462925
900,2.468867784
48.81857365,4.040826473
1.807127956,0.655214619
900,2.308783535
13.85614653,1.780685994
43.67471064,3.620053423
8.512004416,1.652431932
53.67419116,2.505142762
64.38193959,4.894244597
6.206089568,3.221104384
22.52232276,1.576336027
11.26574094,4.108845817
0.421782516,0.43293144
900,3.181663274
1.174168527,0.715743124
900,4.624130047
21.08077174,1.470207637
17.24175625,1.952161108
43.60198085,1.134708807
172.701485,1.544103186
5.941858381,1.659750283
33.40615682,3.309550692
13.40729837,5.378999796
24.39939855,9.821042349
1.002278178,4.958875933
2.255278111,1.99229912
6.354162072,1.648146447
13.69555017,2.665002211
1.002395601,0.775657382
11.46989608,1.70045172
79.56469075,1.396050471
0.994295403,0.755614088
23.55877216,6.875951707
21.35523161,1.392427011
9.548929641,1.984285337
29.48741444,10.70674197
63.208275,1.472486365
8.874545047,16.42206584
1.162040884,0.811597044
900,4.626505463
84.9000201,3.941872332
56.44707732,3.129330725
2.404953326,1.123424008
900,2.497156462
37.17724719,5.606974945
156.409933,3.636511519
31.38446913,2.203496512
112.7169244,16.91941834
900,3.920798289
900,34.96852539
39.26635591,2.031318075
40.07856807,1.531148698
1.086460712,900
900,8.361086787
900,3.41687373
900,2.380580923
1.242432493,3.741674425
141.3666737,4.478406361
107.2126163,4.414670476
29.39116398,4.782332567
900,1.4954957
42.49316127,3.045255707
22.85453477,1.720160079
41.78610527,15.12233657
6.021982297,35.74136374
195.5915277,1.738202356
1.666745635,2.657514243
1.002380144,7.741120324
900,3.461718942
14.13983132,0.815940362
0.970404814,11.62015645
900,2.080745545
34.00662551,9.245980124
21.74278419,2.256933832
900,1.444363255
1.193895902,3.638109462
1.05005619,1.44055964
17.4936051,2.09859101
900,2.937976715
62.50387791,8.613261102
214.2037527,6.472170468
277.7345615,1.684718114
900,1.876451272
47.40476036,1.613252192
2.763722094,1.144034929
900,3.141772413
900,3.974256552
170.8188208,2.169386526
900,2.408984479
4.395956354,2.480650725
900,2.427186427
53.70890613,2.336929327
22.07391688,1.848720282
900,1.592848529
900,3.485379517
900,6.359777924
2.819484042,1.828801634
2.13315309,8.417325148
900,1.220431135
138.7385294,1.933350969
3.144031724,1.048134019
25.74882048,2.792985348
64.29805776,3.29005629
900,3.110872348
900,1.73660684
359.9896655,1.424725279
1.262161012,0.813322287
900,2.284943774
43.14558696,4.851882364
1.026298543,1.864711321
109.010346,1.602323718
17.85839097,1.844748815
82.84258438,1.803707151
43.2772817,3.33812507
900,3.117507329
35.84750908,4.414603205
25.93236219,1.256340078
83.85153005,8.277668218
900,2.289162382
23.17459546,3.271558659
8.531651615,61.80532153
900,5.743752858
11.83823561,14.05765982
119.9547413,0.720177018
900,2.377185205
6.7369229,2.413150797
189.1579929,1.695230638
20.59267873,1.628236055
55.05442312,6.0319218
59.43759734,302.8910923
351.0702034,11.37140107
900,3.417725803
160.3426238,2.476514222
900,11.83966331
62.74847514,3.613556715
484.6576689,2.027499712
900,1.659168652
900,2.419740339
900,11.56741901
900,3.004105483
51.34103428,4.57753484
14.42185714,2.777025807
205.5999201,6.363685749
1.442396647,2.027842875
61.09499613,5.271043677
9.615267854,2.792252874
900,2.660987969
900,9.410443612
66.65487115,174.2178884
2.603624416,2.339972636
900,1.798453161
900,5.045787775
16.55321846,0.727681211
900,6.575731708
900,20.80766227
28.7949296,4.702557897
900,4.746561506
4.207904985,0.743566586
1.174449078,1.239943776
370.8071926,2.236650448
108.3907309,0.893522767
900,7.536403482
203.8698953,8.828500008
900,9.18546146
1.674793174,0.726576271
46.2640191,1.911409514
99.57778762,2.332521366
900,2.653867239
900,2.323704645
245.2152302,4.157437237
900,2.527876682
900,46.2043022
1.356684154,0.787465635
12.9508545,4.352891929
900,2.696841772
120.094985,2.020132936
28.96282401,3.505390557
1.270354951,4.481803918
690.2444905,1.468130901
316.4191065,1.988914627
3.723469492,3.45737492
100.3524645,1.919314611
900,6.363756923
2.450942782,0.947876518
900,4.810414069
900,3.261066423
7.97506277,16.1216586
40.6189706,2.168543009
900,1.759366754
900,4.610118166
900,4.58137508
900,1.888424237
131.2562629,14.3415564
900,4.113022927
47.16701084,2.507772502
45.29807592,14.86898675
12.04887333,8.876529737
92.71746912,4.506054836
1.158224782,0.6552625
11.30192136,7.414167784
7.13480423,32.59916919
12.18238221,5.938273711
152.8911068,3.428314023
900,11.24234737
900,4.233833794
52.07179688,3.108016399
900,5.887330861
900,4.221235007
900,6.559502471
6.785379843,1.339067244
27.73840168,1.278856344
900,1.411015895
95.99631881,7.111380824
35.06329012,2.455910024
24.49943662,1.892171505
28.72662584,3.82486025
900,2.152779112
900,2.781138298
1.394454297,9.799252354
1.232088047,4.857097983
1.218681314,6.198367278
1.583941723,19.31607915
1.274320525,3.532399075
1.750895958,3.696864268
1.755171754,9.008693287
2.159226238,4.818364665
1.152419222,4.380938387
1.562555048,3.293552475
1.806927902,5.766482405
1.690715058,3.760761836
1.430535663,4.730414789
1.954875897,29.44465561
1.674718352,14.00953713
1.503024761,15.86980107
2.170998653,3.81345883
2.643342968,3.813301495
1.378632301,8.344741461
1.224144273,17.76284012
1.702962689,10.52184492
1.475517104,4.872529361
1.614546656,3.321604738
0.733817383,3.108968766
1.336137242,4.112871034
1.206620546,6.054473755
2.122745865,3.94997089
1.62695276,17.94344887
1.464966623,5.618203571
1.983317427,4.962256848
1.474719531,3.060905294
2.131902171,3.620774841
1.630618633,4.722009903
1.106351492,5.218908173
1.850878564,12.05860989
0.517919528,3.109353008
1.604353421,3.549725289
1.683424829,2.868909035
0.675900887,6.203389435
1.755320083,9.839667976
1.656921661,12.59868792
1.711022394,6.594810619
1.334480195,3.364787897
1.17080939,4.394129473
1.245583263,8.636160202
0.370207901,0.298761075
1.620460952,3.312446456
1.534981875,5.044845467
1.481916202,7.764877115
1.743088388,3.316620433
1.25424385,6.007249821
0.437926308,3.421569916
0.866792313,1.752044939
1.60680968,4.788982685
0.835870552,5.707402467
1.22681238,5.2299222
1.847163456,7.948786039
2.207512593,3.921839358
1.962841534,10.74979128
1.598311169,8.886215302
1.738789413,4.109149657
1.991232836,5.983236728
1.098253127,7.167753125
1.77093875,4.373142593
1.666846935,4.201078121
1.303481892,3.172003681
1.294837508,32.03793539
1.192132823,3.051229718
1.322814367,3.221142483
1.734998045,3.29663628
1.4324883,4.43377821
1.895668484,3.063597377
1.267333648,4.3784186
1.400310745,6.679776339
1.186853609,3.856967094
2.855753027,4.176037535
1.872746212,9.021476963
1.526869426,12.98358885
0.876968425,1.748304736
1.413459374,6.933969993
2.183241276,4.321873141
1.396364763,6.474110304
1.583264246,3.77363512
1.4549465,2.163693963
1.320119877,4.454411518
1.943383025,4.440899416
2.16323278,3.513539742
1.542785426,4.045429998
1.703183175,6.488760974
2.012810496,6.460749705
1.41916086,3.50682142
2.046993376,8.797200343
1.440029985,6.539430304
1.807449495,2.919710885
1.495267232,5.442402341
1.242639906,5.341731444
2.019315603,3.653820338
1.3197332,2.704549891
1.190858051,2.031758396
1.977085241,18.00700573
0.7101104,0.430791069
9.163262088,20.34625286
4.376671922,11.63124313
2.415602077,19.32823661
1.784646979,7.828767721
2.563812701,14.30916858
7.851198983,14.64587241
2.249051487,26.59852053
2.255945269,32.36603414
2.209255481,14.52883325
5.601440239,10.01359318
7.443115275,12.29974608
1.522668067,8.678964209
2.479427216,20.74149184
1.986495259,13.22027262
1.876341746,34.3931974
3.880654892,6.15985033
1.790966597,11.3753855
2.639761319,11.4473791
2.023504927,51.27354426
1.594672212,4.393638631
1.995027551,19.13285824
5.140743959,8.03585458
2.386676583,10.23059021
1.603174799,7.344831112
1.490722624,8.304227715
5.529240559,9.586117663
3.38738949,9.833168111
2.55472765,2.83615575
2.066821186,4.113767943
4.893191614,22.12128464
2.555622251,24.5237107
2.65384036,66.0397153
1.89518932,22.24267807
3.876089217,8.7879523
1.590450286,5.654023829
1.170636768,8.048202738
2.21513756,5.549806741
2.547058918,10.17398194
3.139600559,4.796747572
7.767427005,24.13270575
2.40765894,4.337611972
6.614245934,19.25249185
1.591290277,5.685017906
2.104707882,1.76376216
2.339482173,8.195351302
2.795409785,60.47154564
2.904529017,8.226937551
2.198992275,7.311630722
2.495537077,20.0533537
4.163589034,8.901136774
2.489967012,7.96453135
2.807850471,9.080790885
2.435588671,2.809256225
8.191719773,11.63094753
2.303915652,6.940140551
2.043532062,13.48474575
3.273184,10.04640585
1.402759352,7.522382599
2.867666313,4.393203378
5.003615207,7.436385571
1.53886936,9.640951777
5.893680138,10.56735048
4.613194267,9.962743743
3.311890126,15.218423
2.046979538,18.62460839
0.411064986,7.519556967
1.726707493,7.887202212
20.01056809,26.39082631
2.155425619,16.44757851
7.085894627,33.77146207
1.875190691,20.47061088
2.92788016,6.291065647
1.800638208,4.295437169
5.95440465,20.04948709
3.992509923,22.34357905
3.417305211,22.01466579
1.9420081,14.92601129
4.902636815,10.06919989
1.562534561,19.74121545
2.635253368,29.83214451
3.055558503,13.88208333
3.684019315,16.51862328
1.662738272,13.24491252
4.169898552,30.16569642
1.730825322,12.05914404
2.647554174,4.738666253
2.066685754,11.85039434
2.63311584,7.075342484
12.36089884,25.19325023
1.918945113,4.357312037
1.596470968,5.209648696
1.587051228,12.96474815
2.100678934,2.97739699
2.335295285,8.921083495
1.919829741,21.11361668
3.547601897,7.189439075
6.382108957,10.75082858
5.674084256,17.9945612
5.117320512,23.10201392
7.867084529,29.2123324
16.03054898,67.81362958
8.587765683,20.6410546
6.698012023,54.1222508
6.686389306,14.5092236
2.971806521,15.69406213
2.147276956,8.222604419
2.963666675,5.148240827
2.364519695,10.99247026
4.056596219,11.8391913
2.699475026,30.33335645
3.456292792,9.93426408
3.319830862,14.07775237
2.900614553,6.639881514
2.591641947,15.2792886
5.835771181,40.62475963
2.963575705,6.101138852
5.357140451,337.3088047
4.024376281,14.32926052
3.575972529,4.428649177
3.265120071,13.94545227
15.02051683,18.93238899
2.251076862,18.29618091
5.709226665,19.55746666
6.990445531,26.07568306
1.911183944,8.339864361
8.246400759,74.79521299
6.718199121,10.87500426
10.08470022,10.71777621
1.094292756,9.405780869
2.103263586,39.7674619
3.219696245,16.11760879
3.283843826,12.02848979
3.26964622,21.79114373
3.488243472,7.188179381
4.74494603,13.0233413
5.873337853,18.05612048
6.630164533,18.97252663
2.119529587,4.985360476
2.931228473,20.12062405
3.352130828,16.44161426
2.07093755,0.399394986
10.6643657,13.80087674
9.952271825,36.46227954
2.82067467,4.761114762
6.64638478,54.44936557
3.852600855,19.20815618
4.650745247,29.33808086
3.300015971,8.853495326
4.060189915,4.858260977
3.036937896,7.76485274
8.79982042,19.30909507
3.575926142,6.491930443
4.745147852,18.31533162
5.903388703,18.04149946
27.06941368,9.269938027
3.208000125,74.67481651
14.34408877,21.47406069
28.99184909,27.89842696
15.21275352,103.2282942
5.565478381,74.5459309
7.118627568,16.85332066
1.935945547,33.32629989
3.123811085,11.36673741
4.212395677,11.45068065
11.60590153,14.02489742
8.263164756,40.40332698
3.580200216,35.04741469
3.21127795,7.99556637
10.00058353,9.770289204
3.960366935,6.784185326
4.468476083,60.78843267
4.917187368,13.73383133
2.143475238,6.503838878
2.231964467,8.920339959
900,9.998962338
6.966671199,21.46653485
2.323236061,0.311330316
2.611365604,5.670518146
3.412020001,13.83604966
2.49712078,4.712490393
3.095471586,55.6800031
5.923501295,18.70434531
3.384144322,16.14980792
1.926857505,14.32088979
3.892324129,9.478262966
39.57726119,38.29392159
5.760172463,111.4429684
6.49311364,10.27432013
11.26584536,8.238456018
6.438062226,23.03607599
11.51716976,6.461615743
2.435312127,9.611258763
4.888590573,8.752941146
15.92904241,23.3956027
5.969896194,13.28054162
11.80975587,11.78022615
12.77349587,18.05593775
24.22732679,33.54514892
19.98980788,32.83787033
51.58773734,68.33864
0.790060148,0.45016923
18.52608655,13.29576225
900,11.51424593
10.27950332,23.03784588
19.65560708,16.95909989
3.52798869,17.0627546
11.69642752,14.50973194
20.82771509,14.55327746
5.636464667,14.90643053
2.166724392,20.09368706
10.58687453,110.3005622
3.299975266,18.8525144
14.69000917,14.23716439
100.3141943,21.27427479
11.29385899,30.65301959
70.31004706,74.22251943
6.18143208,8.43369533
37.62356607,43.19144982
31.39722707,66.20806836
9.031689398,10.37573782
26.42495274,56.69184624
15.21057253,38.67684449
3.079210884,4.609280336
69.04408033,27.87056706
17.38210699,15.99087004
7.31261262,16.89902824
9.743287749,21.24295841
51.10032138,22.36238773
56.06875857,39.729412
56.40733687,16.03064038
9.396320296,5.518064237
45.5866107,24.24863288
21.31319086,64.21746077
26.6446544,11.1072317
15.88535792,10.95643788
14.45054102,31.5170017
8.143046923,21.2228144
900,33.69309267
262.4829061,21.59067371
22.6796939,78.46621454
6.597933801,45.22747919
35.22307466,19.82459349
16.89170877,27.49896035
127.2919514,16.18311406
4.744893836,52.58924185
2.75942131,105.2019502
4.681305397,12.94131601
7.582979027,15.6916619
50.77973067,39.90036978
4.970443905,11.37507697
900,27.21107475
900,12.22373833
71.93946494,20.54964922
18.72571056,44.747207
900,15.54114843
900,38.42352565
4.263688962,31.01177222
900,17.65576583
139.1415867,35.80172356
21.5853541,19.77732505
23.95534048,27.19314356
2.090350817,11.76335566
22.10183666,62.16918445
9.944606679,34.23949842
9.268160547,55.61995707
102.437718,14.16943445
12.27439157,91.83858582
66.06661061,11.48967263
64.94178257,19.30510148
900,22.59872768
6.914476126,23.76353886
125.0151153,67.55992591
3.999854482,26.06453561
18.15064759,54.11883921
72.44342713,35.94530659
9.920416701,14.93415477
1.750817024,51.22004051
38.70560593,25.23233445
4.416683232,9.373718171
75.59754003,12.9591795
21.75325946,25.15336632
2.859626686,15.9028274
21.43736116,20.10547088
83.90597249,30.50566949
14.88358567,73.39265161
14.34380163,30.78074488
22.22119348,223.48383
10.056668,44.04687814
85.02060392,92.36708789
8.583131495,24.77656902
31.08849227,24.53718158
17.72239773,26.54609392
133.7365941,26.42527172
5.719166515,24.44478686
51.04737917,35.17201893
6.144722343,14.36439611
169.5280854,50.66700001
303.9746031,25.60637592
21.65719575,18.10122257
71.25397887,40.79315025
10.45687338,28.59614309
29.48688751,55.08605661
97.95011131,61.18476367
2.65119954,28.55092942
48.69191871,54.97797871
31.29233611,23.49902361
77.23813925,214.8395254
411.9918536,20.85848495
22.06531236,113.2544042
11.38991749,36.86078741
21.97357428,16.47912447
900,33.32442983
12.79034583,21.92692501
900,129.0875073
29.89513707,17.41855857
900,114.3378387
900,53.61799
900,26.54536473
900,85.85677715
900,31.12273603
900,97.28356378
900,29.07149715
900,108.5144268
17.85454892,172.1902662
900,16.49098266
18.52692466,41.44230774
85.4241649,21.72742949
123.2401819,75.39286112
600.1204278,94.89652844
24.83473902,57.0648931
102.8850757,45.95766655
281.4372799,79.85963624
38.97387647,72.774805
12.67631746,11.35831696
11.72328929,35.61684488
236.1080028,57.20452345
57.28006817,29.73589885
900,17.85199829
422.6300105,86.61088451
335.9003578,36.5380377
900,61.43074681
576.5255301,69.3820107
11.88847141,25.26085707
34.45445725,42.71486404
176.3368529,26.83768557
41.80217141,126.8716812
598.0207964,27.52559932
97.12487744,55.5755477
4.004162295,18.53949226
705.666898,50.44756633
98.28075508,17.70811056
900,340.02691
900,43.17807488
900,58.71925397
8.454805222,60.99131918
900,25.10856667
900,28.80349454
49.21013769,49.72692826
900,27.40486893
4.072436159,27.04553443
27.16164499,36.84586213
900,87.7953459
900,159.4216022
900,13.75150262
208.6581351,26.08935356
8.147029028,66.61595448
61.74290701,22.25073871
23.58682599,36.45758965
900,54.40209413
167.5016132,25.0532041
75.25283409,100.7805859
574.4141361,17.27460597
52.39982954,69.48462814
32.98583099,53.05307188
900,28.98179555
4.487841884,13.60872267
164.0999757,360.787571
900,51.62791458
3.920042352,18.11954461
49.63796653,27.89483189
900,50.22295771
209.7525339,33.85097346
900,181.9156864
900,42.46953191
28.31348349,17.69496137
39.07017601,29.83478083
900,75.10565275
900,59.69881585
9.023815699,15.64158924
26.1687398,17.93252208
900,297.0658194
32.98931268,15.38259206
68.34730508,20.56915631
59.33225635,33.46697198
0.437131092,0.371434103
0.856099371,0.614690686
0.469446275,0.466754377
1.13393665,0.599027498
0.645020257,0.479042719
0.997846532,0.738690652
1.113868068,0.57799376
1.382201282,0.734793453
0.693565149,0.526474792
1.277752023,0.603512384
0.609549564,0.486923298
0.933650446,0.627394971
1.273826281,0.706647259
0.953490427,0.630982904
0.729297384,0.518539964
0.853945386,0.706838603
0.709946966,0.526594969
0.405542688,0.399073143
0.958136577,0.517190774
0.773842635,0.578352997
0.509363995,0.479204624
0.745750994,0.53021916
0.861804888,0.468063411
0.693428602,0.451035414
0.505980633,0.502101719
0.557342475,0.48251696
0.891426368,0.706384082
0.505800281,0.486941483
0.837768518,0.554680932
0.781655686,0.533961829
0.717572859,0.494028959
1.06211665,0.57893237
0.587517567,0.566302546
0.461476328,0.459164829
1.355963606,0.630617066
0.413495174,0.449466079
0.5829088,0.546409728
0.419771741,0.374365214
0.765793707,0.511044606
0.901938761,0.670525994
0.613416287,0.509807963
5.288001203,0.670520095
0.705516429,0.499404109
1.273873002,0.642266222
0.697343506,0.473932305
0.962032153,0.537192222
0.373961406,0.382221528
0.335435268,0.330157518
0.797613295,0.545643707
0.733594286,0.530480292
1.321967079,0.627896591
0.965941829,0.615252041
0.813509542,0.558191214
0.673445711,0.491556074
0.861838357,0.534615379
0.55766364,0.515562446
1.350166554,0.539147483
0.733753063,0.451120817
0.997919949,0.589839526
0.625955638,0.517210912
0.831830707,0.558475207
0.71371068,0.494089413
1.059144645,0.617583604
0.669559609,0.535430179
0.902051963,0.538135471
0.665753996,0.506489107
0.669937246,0.483379777
0.687596164,0.447478722
0.689956529,0.638769146
1.095636133,0.639799625
0.937926119,0.555354061
0.43758846,0.454054138
1.134148683,0.77164894
0.549205975,0.510043199
1.111159919,0.610483568
0.873676174,0.638251991
0.67565289,0.546577288
0.894081241,0.5471687
0.753631789,0.506902933
0.313514516,0.286934514
0.546729803,0.530736998
0.874041366,0.610147792
0.923434457,0.631617321
0.878041468,0.803566579
0.723061548,0.446155476
0.78590121,0.586161437
0.705781242,0.519380282
1.012960542,0.523491473
1.061210712,0.663091821
1.119628033,0.70357393
1.133815176,0.3554324
0.765527184,0.418264529
8.545159849,7.937994664
1.038049148,0.530580696
0.561806007,0.382445401
1.394492421,0.465897687
1.61883355,0.978961463
1.303082897,0.371202151
1.455361854,0.457963418
18.25299549,17.88398692
1.09395272,0.550579999
2.54302883,0.410433344
0.99794645,0.550422333
1.111743271,0.510349008
1.082555568,0.520915814
1.994229528,0.508820084
1.382314815,0.521967472
0.688152126,0.439283398
1.369947165,0.454255348
0.773847527,0.446507339
0.801351258,0.473968403
0.857878562,0.55024683
0.761625119,0.483041617
1.534328565,0.826626571
1.361928313,0.519542178
47.80007885,0.651418271
0.977643497,0.587217951
0.993833551,0.482513563
0.905745259,0.46316505
2.579220926,2.37515163
1.113865469,0.510866582
46.56734846,0.418736048
0.637692051,0.415334604
2.266935045,2.107982732
1.021996011,0.517280308
45.22829178,43.03439973
1.486284468,0.635307054
0.893657549,0.487332678
2.266838807,1.597958614
1.310185306,0.435076458
0.993738032,0.555436923
4.092143906,3.995671035
0.597425276,0.511167984
23.77453703,24.06021527
0.733445117,0.49018794
1.149831268,0.462054212
1.313889526,0.514096613
1.76615524,0.517222192
1.237777493,0.626159476
1.021689138,0.434027721
0.713532654,0.401393111
0.797713289,0.409713046
0.553544099,0.369739862
0.761741256,0.421931495
0.965703356,0.393895611
0.98389426,0.383160541
1.390546841,0.422214145
1.066019956,0.595634458
1.157695556,0.518171699
0.83868952,0.444760849
0.785545471,0.485820449
0.998642602,0.542437846
5.700812868,5.41421831
5.565247004,5.446951954
0.903611495,0.467140783
10.77073545,1.291631805
0.965745034,0.41116582
0.86176905,0.429520239
0.809689826,0.651270872
0.905781055,0.55939528
1.238132828,0.383014819
0.897962119,0.495453149
1.009863266,0.606448656
1.299416095,0.46946335
8.79161935,8.310118857
10.95066083,11.05635363
3.435275753,0.382207181
19.31560767,0.406162664
0.350226683,0.335196221
26.86146887,26.95204082
1.005880938,0.467045148
8.719202866,0.446836746
0.893447143,0.498132995
2.932719754,0.582886416
1.306013755,0.614637713
0.81399892,0.345352493
900,0.878828507
0.550994198,0.39918045
2.27478725,0.682892394
1.82618005,0.527320044
0.491254002,0.327035226
1.457745571,0.527467203
2.190481866,0.690750156
2.570077976,0.739722892
1.778429201,0.529636739
1.458123059,0.712128129
9.931721033,0.761329161
1.162468018,0.638690577
0.97387407,0.53638223
0.967674156,0.553086248
1.225720769,0.918654496
5.545146895,0.526190522
1.710431755,0.586001941
900,0.694477403
0.951684801,0.51911696
1.023769101,0.496537561
1.374084485,0.646619253
0.898245306,0.454918619
1.367678508,0.383769377
900,1.735146819
0.809726516,0.461353185
2.783236088,0.454355278
2.002741009,0.550516018
1.386196391,0.558781081
1.434293764,0.558513166
1.89473161,0.730482766
0.733901364,0.501725939
1.458401017,0.532696694
2.631215624,0.750864906
0.921915117,0.522237955
1.482370375,0.553370844
31.56067825,0.946882138
1.153401809,0.578436342
1.966245351,0.426993041
1.209838794,0.577807648
1.421830571,0.506881408
0.961380912,0.414868917
1.545910432,0.531172235
14.65531769,0.847138097
1.07375605,0.634224515
1.784139834,0.819320731
0.797720499,0.485516172
3.480786224,0.718595763
12.46233082,0.83057409
2.35678894,0.618443128
9.479981721,0.598292957
20.06406599,0.954083749
900,0.621633759
1.121472484,0.58713874
1.413747171,0.587095607
1.245872734,0.499110113
2.930822892,0.526423247
1.537935727,0.502593497
0.821413952,0.539076323
1.31359924,0.675474807
13.73673658,0.79033986
1.258488323,0.510113873
